81	The Hollow Chocolate Bunnies of the Apocalypse	14	0752873083	ADULT	FANTASY	CD	016	1499	1	5		N	NN	499						Read by Robert Rankin|In Robert Rankin's latest warped|fantasy, a serial killer is murdering|notable nursery-rhyme characters and|leaving very special sweeties as calling|cards at the scene of each crime: The|Hollow Chocolate Bunnies of the|Apocalypse. | Humpty Dumpty is the first|of Toy City's upper crust to sleep with|the fishes. Boiled alive in his own|swimming pool. A nasty fate, but maybe|not as nasty as Little Boy Blue's, with|his own shepherd's crook thrust a long|way into a place where the sun does not|shine. | Bill Winkie the P.I. has gone|missing, and his hard-drinking teddybear|sidekick Eddie takes up the case. Down|these mean streets a bear must go. He|needs a hand, though--two hands, owing|to a lack of opposable thumbs--and|reluctantly teams up with "gormster"|country boy Jack, who foolishly thinks|he can make his fortune in Toy City. ||Of course the police, jolly bouncy|rubber policemen who are sadistic at|heart, object to interfering freelances.|So does the mystery assassin, who seems|to be a curvaceous woman in a kinky|rubber outfit--death on high heels. Even|kindly old Mother Goose, madame of the|Toy City brothel, gets her neck wrung|before she can talk, and Eddie is in|serious danger of losing his very|stuffing. | Fast, demented,|fairytale-noir action, filled with|gruesomely silly deaths,|self-referential thriller gags, and the|true meanings of those nursery rhymes|whose royalties made Humpty and the rest|so rich. | Robert Rankin is fond of|introducing peculiar, repeated figures|of speech, and this book's is the|Maddeningly Incomplete Simile. Like|this: Hollow Chocolate Bunnies is as|good as. It's as weird as. It's as|deeply bonkers as. In short, it's as|Rankin as.--David Langford
312	A Mind to Murder	116	9780571228577	ADULT	CRIME	Paperback	052	699	3	10		Z	BB	399						A piercing scream, shattering the evening calm, brings Superintendent Adam Dalgliesh hurrying from his literary party to the nearby Steen Psychiatric Clinic, where he discovers the body of a woman sprawled on the basement floor, a chisel thrust through her heart. As Dalgliesh probes beneath the apparently unruffled calm of the clinic, he discovers that many an intrigue lies hidden behind the Georgian terrace's unassuming facade. Professionally, he has never known the taste of failure. Now, for the first time, he feels unsure of his own mastery as he battles to unmask a cool killer who is proving to be his intellectual equal, and who is poised to strike again.	
82	Artemis Fowl: The Eternity Code (BBC Cover to Cover S.)	3	1855499932	JUNIOR	FANTASY	TAPE	001	1999	3	5		N	PP	666						Read by Nathaniel Parker|Artemis requires the help of the fairy|folk once more as he is tricked in|handing over the C Cube super computer|he has constructed from stolen fairy|technology, to Chicago businessman, Jon|Spiro. This time Butler's life is at|stake so Artemis, Butler's sister Juliet|and Holly Short travel to Chicago to|steal back the cube and ensure that|Spiro is put out of business -|permanently! This is the third title in|this best selling series. Artemis Fowl|was nominated for the Whitbread|Children's Book of the Year and won the|WHSmith Children's Book of the Year|award.
313	Cover her Face	116	9780571228560	ADULT	CRIME	Paperback	052	699	8	10		Z	OGG	399						St Cedd's Church fete had been held in the grounds of Martingale manor house for generations. As if organizing stalls, as well as presiding over luncheon, the bishop and the tea tent, were not enough for Mrs Maxie on that mellow July afternoon, she also had to contend with the news of her son's sudden engagement to her new parlour maid, the sly single mother, Sally Jupp. On the following morning Martingale and the whole village are shocked by the discovery of Sally Jupp's body. Investigating the violent death at the manor house, Detective Chief Inspector Adam Dalgliesh is embroiled in the complicated passions beneath the calm surface of English village life.	
83	Fantastic Mr Fox	11	0141805935	JUNIOR	FICTION	CD	003	1099	1	5		N	BB	366						Read by Nigel Lambert|Boggis, Bunce and Bean are just about|the nastiest and meanest three farmers|you could meet. And they hate Mr Fox.|They are determined to get him. So they|lie in wait outside his hole, ready to|shoot, starve or dig him out. But clever|Mr Fox has other plans! Find out what|those plans are in this hilarious story,|fully dramatized by Puffin Audiobooks.
314	The Complaints	117	9781409103479	ADULT	CRIME	Paperback 486 pages	016	799	3	10		Z	NN	399						Nobody likes The Complaints - they're the cops who investigate other cops. Complaints and Conduct Department, to give them their full title, but known colloquially as 'the Dark Side', or simply 'The Complaints'. Malcolm Fox works for The Complaints. He's just had a result, and should be feeling good about himself. But he's middle-aged, sour and unwell. He also has a father in a care home and a sister who persists in an abusive relationship. In the midst of an aggressive Edinburgh winter, the reluctant Fox is given a new task. There's a cop called Jamie Breck, and he's dirty. Problem is, no one can prove it. But as Fox takes on the job, he learns that there's more to Breck than anyone thinks. This knowledge will prove dangerous, especially when murder intervenes.	
84	Harry Potter and the Order of the Phoenix (Book 5 - Unabridged Audio CD Set - Adult Edition)	6	1855496879	JUNIOR	FANTASY	CD	001	7500	0	5		N	OGG	3750						Read by Stephen Fry|As his fifth year at Hogwarts School of|Witchcraft and Wizardry approaches in|<i>Harry Potter and the Order of the|Phoenix</i>, 15-year-old Harry Potter is|in full-blown adolescence, complete with|regular outbursts of rage, a nearly|debilitating crush, and the blooming of|a powerful sense of rebellion. It's been|yet another infuriating and boring|summer with the despicable Dursleys,|this time with minimal contact from our|hero's non-Muggle friends from school.|Harry is feeling especially edgy at the|lack of news from the magic world,|wondering when the freshly revived evil|Lord Voldemort will strike. Returning to|Hogwarts will be a relief&#133; or will|it? |  Book five in JK Rowling's Harry|Potter series follows the darkest year|yet for our young wizard, who finds|himself knocked down a peg or three|after the events of last year. Over the|summer, gossip (usually traced back to|the magic world's newspaper, the Daily|Prophet) has turned Harry's tragic and|heroic encounter with Voldemort at the|Triwizard Tournament into an excuse to|ridicule and discount the teenager. Even|Professor Dumbledore, headmaster of the|school, has come under scrutiny from the|Ministry of Magic, which refuses to|officially acknowledge the terrifying|truth: that Voldemort is back. Enter a|particularly loathsome new character:|the toad-like and simpering ("hem, hem")|Dolores Umbridge, senior undersecretary|to the minister of Magic, who takes over|the vacant position of defence against|dark arts teacher--and in no time|manages to become the high inquisitor of|Hogwarts. Life isn't getting any easier|for Harry Potter. With an overwhelming|course load as the fifth years prepare|for their examinations, devastating|changes in the Gryffindor Quidditch team|line-up, vivid dreams about long|hallways and closed doors, and|increasing pain in his lightning-shaped|scar, Harry's resilience is sorely|tested. |  Harry Potter and the Order of|the Phoenix, more than any of the four|previous novels in the series, is a|coming-of-age story. Harry faces the|thorny transition into adulthood, when|adult heroes are revealed to be|fallible, and matters that seemed black|and white suddenly come out in shades of|gray. Gone is the wide-eyed innocent,|the whiz kid of <i>Harry Potter and the|Philosopher's Stone</i>. Here we have an|adolescent who's sometimes sullen, often|confused (especially about girls), and|always self-questioning. Confronting|death again, as well as a startling|prophecy, Harry ends his year at|Hogwarts exhausted and pensive. Readers,|on the other hand, will be energised as|they enter yet again the long waiting|period for the next title in the|marvellous magical series. --Emilie|Coulter
315	Doors Open	117	9781409102014	ADULT	CRIME	Paperback 416 pages	016	799	4	10		Z	PP	399						Mike Mackenzie is a self-made man with too much time on his hands and a bit of the devil in his soul. He is looking for something to liven up the days and settles on a plot to rip-off one of the most high-profile targets in the capital - the National Gallery of Scotland. So, together with two close friends from the art world, he devises a plan to a lift some of the most valuable artwork around. But of course, the real trick is to rob the place for all its worth whilst persuading the world that no crime was ever committed...	
85	5 Steps to Successful Selling	22	0743520718	ADULT	BUSINESS	CD	022	924	4	5		N	BB	308						Read by Zig Ziglar|From mega-bestselling author and sales|dynamo Zig Ziglar comes his|comprehensive gudie to the art of|closing the sale, available for the|first time on CD. Master motivator and|super salesman Zig Ziglar presents the|one immutable truth of the sales game:|great salespeople are made, not born! In|this classic guide, Ziglar proves that|successful sales are the end result of|study and observation, rather than a|salesperson's inborn talent. Now anyone|can perfect their selling skills and|reinvent themselves from having mere|competence to winning the Sales person|of the Year award in five simple steps:|Prospecting: identifying who can and|will buy Presenting: knowing the product|and showing it effectively Closing:|winning the sale Follow-up: maintaining|the customer contact Positive|Self-image: the foundation for success|in selling Whether they're just starting|out of have been in the field for many|years, 5 STEPS TO SUCCESSFUL SELLING|will make every listener a better|salesperson! |||
316	Knots and Crosses	117	9780752883533	ADULT	CRIME	Paperback 256 pages	016	799	8	10		Z	PP	399						'And in Edinburgh of all places. I mean, you never think of that sort of thing happening in Edinburgh, do you...?' 'That sort of thing' is the brutal abduction and murder of two young girls. And now a third is missing, presumably gone to the same sad end. Detective Sergeant John Rebus, smoking and drinking too much, his own young daughter spirited away south by his disenchanted wife, is one of many policemen hunting the killer. And then the messages begin to arrive: knotted string and matchstick crosses - taunting Rebus with pieces of a puzzle only he can solve.	
86	Small Island	42	0755329015	ADULT	FICTION	CD	023	1799	2	5		N	BB	599						Read by Andrea Levy|It is 1948, and England is recovering|from a war. But at 21 Nevern Street,|London, the conflict has only just|begun. Queenie Bligh's neighbours do not|approve when she agrees to take in|Jamaican lodgers, but Queenie doesn't|know when her husband will return, or if|he will come back at all. What else can|she do? Gilbert Joseph was one of the|several thousand Jamaican men who joined|the RAF to fight against Hitler.|Returning to England as a civilian he|finds himself treated very differently.|It's desperation that makes him remember|a wartime friendship with Queenie and|knock at her door. Gilbert's wife|Hortense, too, had longed to leave|Jamaica and start a better life in|England. But when she joins him she is|shocked to find London shabby, decrepit,|and far from the golden city of her|dreams. Even Gilbert is not the man she|thought he was.
317	Portobello	118	9780099538639	ADULT	CRIME	Paperback 384 pages	053	699	2	10		Z	PP	399						The Portobello area of West London has a rich personality - vibrant, brilliant in colour, noisy, with graffiti that approach art, bizarre and splendid. An indefinable edge to it adds a spice of danger. There is nothing safe about Portobello ...Eugene Wren inherited an art gallery from his father near an arcade that now sells cashmere, handmade soaps and children's clothes. But he decided to move to a more upmarket site in Kensington Church Street. Eugene is fifty, with prematurely white hair. He is, perhaps, too secretive for his own good. He also has an addictive personality. But he has cut back radically on his alcohol consumption and has given up cigarettes. Which is just as well, considering he is going out with a doctor. For all his good intentions, though, there is something he doesn't want her to know about ...Eugene's secret links the lives of a number of very different people - each with their obsessions, problems, dreams and despairs. And through it all the hectic life of Portobello bustles on.	
87	Charlie and the Great Glass Elevator (Puffin Audiobooks)	11	0140868364	JUNIOR	FICTION	CD	010	499	4	5		N	OGG	166						Read by Roald Dahl|In this sequel to "Charlie and the|Chocolate Factory", Charlie, his parents|and grandparents and Willy Wonka, find|themselves travelling through space in|the Great Glass Elevator. Their|adventures include an attack by the|dreaded Vermicious Knids.
318	A Guilty Thing Surprised	118	9780099534846	ADULT	CRIME	Paperback 256 pages	053	799	6	10		Z	BB	399						The discovery of Elizabeth Nightingale's broken body in the woods near her home could not have come as a bigger shock. Called in to investigate, Chief Inspector Wexford quickly determines that the Nightingales were considered the perfect couple - wealthy, attractive and without an enemy in the world. However, someone must have been alone with Elizabeth that night in the woods. Someone who hated - or perhaps loved - her enough to beat her to death. The case seems straightforward. But Wexford soon learns that beneath the placid surface of the Nightingales' lives lie undercurrents and secrets no one ever suspected.
88	Danny the Champion of the World	11	0141805943	JUNIOR	FICTION	CD	003	1099	1	5		N	BB	366						Read by Nigel Anthony|This book is about a most private and|secret habit my father had, and about|the strange adventures it led us both|into...Danny thinks the world of his|father, who has looked after him ever|since his mother died when Danny was|just four months old. But as he grows|up, Danny discovers that his father's|secret spells adventure and trouble for|both of them!
319	The Best Man to Die	118	9780099534839	ADULT	CRIME	Paperback 288 pages	053	799	9	10		Z	PP	399						A man and his daughter lie dead after a car accident. Strangely, no other car was involved and no cause has been found. Wexford's only option is to wait and hope that the one surviving victim - the mother, Mrs Fanshawe - regains consciousness. But when she finally awakens six weeks later, Wexford's attention has already been distracted by a new and very violent case. Walking by the canal that same morning, Wexford discovered the bloody body of Charlie Hatton. The two cases are obviously unrelated, although something is bothering Wexford and he can't work out why or what. But just as he begins to wonder whether there could in fact be a connection, the unexpected occurs: the Fanshawe daughter, believed to be killed in the accident, appears at her mother's beside very much alive...	
89	Shadow of the Minotaur	27	0752861387	ADULT	FANTASY	CD	016	1299	3	5		N	PP	433						Read by Alan Gibbons|Alan Gibbons takes us into Greek|mythology in most exciting way with a|powerful novel about a present-day boy,|Phoenix, the son of a computer geek who|creates a virtual reality game that gets|a bit too real. In playing the game,|Phoenix becomes Theseus pursued by the|Minotaur, becomes Perseus and confronts|the Gorgon, and goes down into the|Underworld with Orpheus. His terrifying|adventures are interwoven with the|difficult reality of his life at home|and at his new school. As always, Alan|Gibbons writes with extraordinary|understanding about contemporary|children - but this time moves on to an|action-packed and thrillingly dangerous|story of fantasy worlds..
320	Wolf to the Slaughter	118	9780099534822	ADULT	CRIME	Paperback 272 pages	053	699	1	10		Z	NN	399						Anita Margolis has vanished. Dark and exquisite, Anita's character is as mysterious as her disappearance. But with no body and no apparent crime, seemingly there's nothing to be investigated. Until Wexford receives an anonymous note claiming 'a girl called Ann' was killed the very night Anita disappeared. With only one questionable lead to follow, Wexford and Inspector Burden are compelled to make inquiries. They soon discover Anita is wealthy, flighty, and thoroughly immoral. Burden has a very clear idea of what has happened to her. But Wexford has his own suspicions...	
90	The Zahir: A Novel of Love, Longing and Obsession	45	0007208022	ADULT	FICTION	CD	004	1399	0	5		N	BB	466						Read by Jamie Glover|The Zahir, Paulo Coelho's new novel, is|a perfect follow-on to The Alchemist.|Paulo picks up the theme of the|pilgrimage to Santiago but tells a very|different, gripping story of love, loss|and passionate obsession. The|protagonist of this new novel is a|renowned author who writes about|spirituality and once went on pilgrimage|along the road to Santiago. On a return|visit, he is suddenly abandoned by his|wife, who leaves no trace of herself|behind. As the story unfolds the author|becomes obsessed with understanding the|reason for her desertion. The title|comes from a tale by Jorge Luis Borges,|published in his book The Aleph. In|Arabic Zahir means 'visible, present and|unable to go unnoticed.' It refers to|something or someone that ends up being|the only thing we can think of. This|state of 'possession' can be understood|as saintliness or insanity, with a fine|line between the two. The novel is also|full of comments on what it is to be|rich and famous, on the meaning of|money, on what motivates a writer and on|the nature of marriage.||||
321	Murder on the Orient Express	119	9780007119318	ADULT	CRIME	Paperback 240 pages	004	699	0	10		Z	NN	399						Agatha Christie's most famous murder mystery, reissued with a striking new cover designed to appeal to the latest generation of Agatha Christie fans and book lovers. Just after midnight, a snowdrift stops the Orient Express in its tracks. The luxurious train is surprisingly full for the time of the year, but by the morning it is one passenger fewer. An American tycoon lies dead in his compartment, stabbed a dozen times, his door locked from the inside. Isolated and with a killer in their midst, detective Hercule Poirot must identify the murderer -- in case he or she decides to strike again.	
91	44 Scotland Street (Espresso Tales S.)	2	1405501197	ADULT	FICTION	CD	002	1499	0	5		N	BB	499						Read by David Rintoul|Alexander McCAll Smith returns once|again to his favourite fictitious house,|set in a real street in Edinburgh||
322	The ABC Murders	119	9780007119295	ADULT	CRIME	Paperback 224 pages	004	699	9	10		Z	NN	399						Agatha Christie's world-famous serial killer mystery, reissued with a striking new cover designed to appeal to the latest generation of Agatha Christie fans and book lovers. There's a serial killer on the loose, bent on working his way through the alphabet. And as a macabre calling card he leaves beside each victim's corpe the ABC Railway Guide open at the name of the town where the murder has taken place. Having begun with Andover, Bexhill and then Churston, there seems little chance of the murderer being caught -- until he makes the crucial and vain mistake of challenging Hercule Poirot to frustrate his plans!	
92	Making Divorce Work: In 9 Easy Steps	46	0007195818	ADULT	HUMOUR	TAPE	004	1499	2	5		N	PP	499						Read by Keith Barret|An hilarious spoof Self Help book from|the star of MARION & GEOFF and host of|the new hit BBC comedy THE KEITH BARRET|SHOW. "I don't feel like I have lost a|wife but that I have gained a friend. I|would never have met Geoff if Marion|hadn't left me." MARION & GEOFF was one|of the most-loved and most-acclaimed BBC|comedies of recent years. Rob Brydon|wrote and starred as cuckolded Welsh|cabbie Keith Barret, recording a|hopelessly optimistic video diary about|his life as a divorcee. It was a|heartbreaking show; darkly comic and|brilliantly written. The series won Best|Drama at the South Bank Awards, and Rob|Brydon won a British Comedy Award for|his performance as Keith. Last summer|Brydon took his character Keith Barret|to the Edinburgh Festival with a show|(or rather a 'talk' or 'therapy|session') entitled MAKING DIVORCE WORK,|which drew on all of Keith's experience|as a divorcee. It was a sell-out, and|the Daily Telegraph declared it 'More|outright hilarious than the TV series'.|Now, with a new primetime BBC TV series|in the pipeline Keith Barret has settled|down and written an indispensable Self|Help guide to surviving relationship|break-ups.
323	Death on the Nile	119	9780007119325	ADULT	CRIME	Paperback 256 pages	004	699	6	10		Z	OGG	399						Agatha Christie's most exotic murder mystery, reissued with a striking new cover designed to appeal to the latest generation of Agatha Christie fans and book lovers. The tranquillity of a cruise along the Nile is shattered by the discovery that Linnet Ridgeway has been shot through the head. She was young, stylish and beautiful, a girl who had everything -- until she lost her life. Hercule Poirot recalls an earlier outburst by a fellow passenger: 'I'd like to put my dear little pistol against her head and just press the trigger.' Yet in this exotic setting' nothing is ever quite what it seems!	
93	Titus Groan: Complete and Unabridged	47	1856959767	ADULT	FANTASY	TAPE	015	5295	4	5		N	OGG	2647						Read by Edmund Dehn
324	The Portrait of a Lady	120	9780099511601	ADULT	FICTION	Paperback 624 pages	054	599	5	10		Z	NN	299						Isabel Archer's main aim in life is to protect her independence. She is not interested in settling down and compromising her freedom for the sake of marriage. However, on a trip around Europe with her aunt, she finds herself captivated by the charming Gilbert Osmond, who is very interested in the idea of adding Isabel to his collection of beautiful artworks...	
94	Matilda (Puffin Audiobooks)	11	0140868380	JUNIOR	FICTION	TAPE	010	499	2	5		N	PP	166						Read by Roald Dahl|Matilda is an exceptional girl, but her|parents think she is just a nuisance.|When one day she is attacked by her|odious headmistress, Miss Trunchbull,|Matilda discovers she has a remarkable|power with which to avenge herself! The|captivating storyof an unforgettable|girl, is fully dramatized here for|Puffin Audiobooks.
325	The Turn of the Screw	120	9780140620610	ADULT	FICTION	Paperback 128 pages	055	499	9	10		Z	NN	299						The narrator is a young governess, sent off to a country house to take charge of two orphaned children. She finds a pleasant house and a comfortable housekeeper, while the children are beautiful and charming. But she soon begins to feel the presence of intense evil.	
95	The Wizard's Promise (Doomspell S.)	48	0752856820	JUNIOR	FANTASY	TAPE	016	999	4	5		N	NN	333						Read by Sian Phillips|If Hollywood ever decides to make a film|of The Doomspell, they're going to need|an awfully big budget. In his first|highly imaginative novel, Cliff McNish|has created a story so large in scope,|so plentiful in amazing characters and|containing so much colourful magic that|even Steven Spielberg would have a hard|time doing justice to it on the large|screen. | At the heart of The Doomspell,|proclaims the cover, is a battle between|good and evil. What it fails to mention|is that it is an enormous battle that|begins the moment Rachel arrives|unexpectedly in the frozen ice world of|Ithrea. Along with her brother, Eric,|Rachel has been sucked through a|terrifying portal to this unhappy world|by a witch called Dragwena. A loathsome|creature--with blood-red skin, tattooed|eyes, four sets of teeth and a writhing|snake-mouth filled with purple-eyed,|armoured spiders--Dragwena has been|seeking her perfect partner for|centuries. And now, her quest for one to|rule by her side and to help spread her|twisted hate to other planets has|reached fever pitch. Rachel has been|chosen. She has powers beyond her|wildest dreams. Skills she never thought|she had or would ever need. Abilities|she must learn to utilise fast--or face|the consequences of being overpowered by|pure evil...| The book is a magical|read, full of danger, treachery and|excitement. It doesn't shy away from the|occasionally gory results of Dragwena's|wrath, but this thrilling read would not|be complete without such honest detail.|A page-turner, and sometimes a|stomach-turner, The Doomspell never|fails to enthral and captivate and is|recommended for the bravest readers who|do not flinch from such raw adventure.|(Ages 10 and over) --John McLay 
326	Heart of Darkness	121	9780141441672	ADULT	FICTION	Paperback 192 pages	055	799	0	10		Z	PP	399						"Heart of Darkness" has been considered for most of this century as a literary classic, and also as a powerful indictment of the evils of imperialism. It reflects the savage repressions carried out in the Congo by the Belgians in one of the largest acts of genocide committed up to that time. Conrad's narrator encounters at the end of the story a man named Kurtz, dying, insane, and guilty of unspeakable atrocities. First appearing as a three-part series in "Blackwood's Magazine" in 1899, it was soon after published as a novella, in 1902 in the volume "Youth: A Narrative"; and "Two Other Stories".	
96	Cirque Du Freak: Complete and Unabridged (Saga of Darren Shan S.)	49	0007214146	JUNIOR	FICTION	TAPE	017	1299	4	5		N	OGG	433						Read by Rupert Degas
327	The Secret Agent	121	9780141194394	ADULT	FICTION	Paperback 272 pages	055	699	7	10		Z	NN	399						Adolph Verloc leads a double life. As well as running his seedy Soho shop, he is also a secret agent, operating for an underground anarchist cell - and his job is about to get far more dangerous. When his leaders instruct him to plant a bomb at Greenwich Observatory, his plans go terribly awry, with tragic repercussions for him and his family. Books that save lives come in one colour. Choose (Penguin Classics) Red, Save Lives. Penguin Classics has partnered with (Product) Red to bring you our selection of some of the best books ever written. We will be contributing 50 per cent of the profits from the sale of (Penguin Classics) Red editions to the Global Fund to help eliminate AIDS in Africa. Now great books can help save lives.	
97	The Historian	50	1594830371	ADULT	FICTION	CD	002	1399	3	5		N	OGG	466						Read by Various|A brilliant and gripping tale set to|become an international bestseller. When|a young girl discovers an ancient and|disturbing book in her father's library,|she re-opens a dark chapter in his past.|Her father turns out to be an expert on|the real Vlad the Impaler. He also|happens to believe - perhaps with good|reason - that his knowledge has put|himself and those he loves in the|gravest of danger. His research, and his|daughter's curiosity, will lead to|terrible loss and murder, and will force|them on a quest to find Dracula's|resting place, and the true legacy of|his violent life. A vivid and|sophisticated re-imagining of the|Dracula myth, THE HISTORIAN is, quite|simply, a gothic masterpiece, and a|tremendously satisfying read. This|abridged edition is read by a cast of 6|superb actors, including Joanne Whalley|and Martin Jarvis.
328	The Adventures of Huckleberry Finn	93	9780099511113	ADULT	FICTION	Paperback 336 pages	054	599	9	10		Z	BB	299						Huck is a young, naive white boy fleeing from his drunken, dangerous Pa and Jim is a runaway slave longing to be reunited with his family. Flung together by circumstance, they journey down the Mississippi together on a log raft, each in search of his own definition of freedom. Their daring adventures along the way provide both entertainment and a satirical look at the moral values of the Deep South of the 1800s.	
98	The Pickwick Papers	13	0001046594	ADULT	CLASSIC	TAPE	004	899	2	5		N	OGG	299						Read by Paul Scofield|Dickens' first novel - with its creative|use of the old tradition of graphic|satire - is an episodic series of|adventures featuring the noble Mr|Pickwick and a range of characters such|as Jingle, Sam Weller and various other|members of the Pickwick Club.
329	The Adventures of Tom Sawyer	93	9780140620528	ADULT	FICTION	Paperback 224 pages	055	599	6	10		Z	OGG	299						From the famous episodes of the whitewashed fence and the ordeal in the cave to the trial of Injun Joe, "The Adventures of Tom Sawyer" is redolent of life in the Mississippi River towns in which Twain spent his own youth. A somber undercurrent flows through the high humor and unabashed nostalgia of the novel, however, for beneath the innocence of childhood lie the inequities of adult reality - base emotions and superstitions, murder and revenge, starvation and slavery.	
99	An Equal Music	51	0752873113	ADULT	FICTION	CD	016	1699	4	5		N	NN	566						Read by Alan Bates|Michael is a violinist from Rochdale. He|plays in a trio in Vienna with Julia, a|pianist, and they are much taken with|each other. But the trio splits up and|they go their separate ways. One day in|London, from the top of a double-decker|bus, Michael catches a glimpse of Julia.|They eventually meet up, and she tells|him that she is contentedly married and|has a child. Michael persuades her to|visit Vienna and Venice with him. He|discovers that Julia has become deaf,|though her deafness comes and goes. When|Michael reads a letter from Julia to her|husband, he realises that Julia is never|going to give herself to him.||||
330	Robinson Crusoe	122	9780140620153	ADULT	FICTION	Paperback 304 pages	055	599	2	10		Z	NN	299						Who has not dreamed of life on an exotic isle, far away from civilization? Here is the novel which has inspired countless imitations by lesser writers, none of which equal the power and originality of Defoe's famous book. Robinson Crusoe, set ashore on an island after a terrible storm at sea, is forced to make do with only a knife, some tobacco, and a pipe. He learns how to build a canoe, make bread, and endure endless solitude. That is, until, twenty-four years later, when he confronts another human being. First published in 1719, "Robinson Crusoe" has been praised by such writers as James Joyce, Virginia Woolf, and Samuel Johnson as one of the greatest novels in the English language.	
331	Treaure Island	123	9780140620832	ADULT	FICTION	Paperback 240 pages	055	599	1	10		Z	BB	299						The story grew out of a map that led to imaginary treasure, devised during a holiday in Scotland by Stevenson and his nephew. The tale is told by an adventurous boy, Jim Hawkins, who gets hold of treasure map and sets off with an adult crew in search of the buried treasure. Among the crew, however, is the treacherous Long John Silver who is determined to keep the treasure for himself. Stevenson's first full-length work of fiction brought him immediate fame and continues to captivate readers of all ages.	
332	A Most Wanted Man	79	9780340977088	ADULT	FICTION	Paperback 432 pages	056	799	4	10		Z	OGG	399						A half-starved young Russian man in a long black overcoat is smuggled into Hamburg at dead of night. He has an improbable amount of cash secreted in a purse round his neck. He is a devout Muslim. Or is he? He says his name is Issa. Annabel, an idealistic young German civil rights lawyer, determines to save Issa from deportation. Soon her client's survival becomes more important to her than her own career. In pursuit of Issa's mysterious past, she confronts the incongruous Tommy Brue, the sixty-year-old scion of Brue Freres, a failing British bank based in Hamburg. A triangle of impossible loves is born. Meanwhile, scenting a sure kill in the so-called War on Terror, the spies of three nations converge upon the innocents. Poignant, compassionate, peopled with characters the reader never wants to let go, A MOST WANTED MAN is alive with humour, yet prickles with tension until the last heart-stopping page. It is also a work of deep humanity, and uncommon relevance to our times.	
333	Tinker Tailor Soldier Spy	79	9780340993767	ADULT	FICTION	Paperback 432 pages	057	799	8	10		Z	PP	399						The enduring novel by one of our greatest storytellers. George Smiley, who is a troubled man of infinite compassion, is also a single-mindedly ruthless adversary as a spy. The scene which he enters is a Cold War landscape of moles and lamplighters, scalp-hunters and pavement artists, where men are turned, burned or bought for stock. Smiley's mission is to catch a Moscow Centre mole burrowed thirty years deep into the Circus itself.	
334	The Spy Who Came In from the Cold	79	9780340993743	ADULT	FICTION	Paperback 272 pages	057	799	3	10		Z	OGG	399						Leamas is finished. Every agent he ran in the field has been remorselessly hunted and killed. It is time to come home, to come in from the cold. But in the moral ambiguities of the Cold War, nothing is ever as it seems -- particularly where George Smiley is involved. With its thrillingly effective atmosphere and lean, brilliant prose, John le Carre's breakthrough novel is a suspenseful masterpiece, and a gripping insight into the unforgiving ethics of espionage. With it, he changed the rules of the game, and was rocketed to worldwide fame.	
335	The Looking Glass War	79	9780340993750	ADULT	FICTION	Paperback 336 pages	057	799	4	10		Z	OGG	399						The Department has faded since the war, effectively mothballed, without agents or resources. But now, with intelligence of a possible missile threat, it again has a mission. This is a chance to prove its influence to those at the Circus, like George Smiley, who think the Department's time has passed. The opportunity to reclaim former glory cannot be missed - even though it means putting men's lives at desperate risk on foreign soil. THE LOOKING GLASS WAR ia a gripping story of the amorality of espionage -- unflinching in its depiction of the men involved, who are as much full of vanity and fear as of selflessness and courage
336	The Honourable Schoolboy	79	9780340993774	ADULT	FICTION	Paperback 704 pages	057	799	7	10		Z	NN	399						George Smiley has become chief of the battered British Secret Service at a time when the betrayals of a Soviet double agent have riddled the spy network. Smiley wants revenge. His method is attack, the quarry Karla, the battleground Hong Kong, and the choice of weapon, the Honourable Jerry Westerby, Eastern hand, passionate lover and seasoned, reckless secret agent. So begins the terrifying game ...	
337	Smiley's People	79	9780340993781	ADULT	FICTION	Paperback 464 pages	057	799	2	10		Z	BB	399						Smiley's People is one of John le Carre's classic Cold War novels and George Smiley one of his most acclaimed characters. Into a shadowy, violent and intricate world steeped in moral ambivalence steps George Smiley, sometime acting Chief of the Circus, as the Secret Service is known. His brief is to bury crime, not solve it, as he fights his own private battle from London to Paris and to Hamburg for his last duel with his Russian opposite number, codnamed Karla
338	Romeo and Juliet	33	9780140620931	ADULT	DRAMA	Paperback 160 pages	055	499	8	10		Z	PP	299						A young man and woman meet by chance and fall instantly in love. But their families are bitter enemies, and in order to be together the two lovers must be prepared to risk everything. Set in a city torn apart by feuds and gang warfare, "Romeo and Juliet" is a dazzling combination of passion and hatred, bawdy comedy and high tragedy.	
339	A Midsummer Night's Dream	33	9780140620955	ADULT	DRAMA	Paperback 112 pages	055	499	5	10		Z	OGG	299						A young woman flees Athens with her lover, only to be pursued by her would-be husband and by her best friend. Unwittingly, all four find themselves in an enchanted forest where fairies and sprites soon take an interest in human affairs, dispensing magical love potions and casting mischievous spells. In this dazzling comedy, confusion ends in harmony, as love is transformed, misplaced, and - ultimately - restored.	
340	Hamlet	33	9780140620580	ADULT	DRAMA	Paperback 192 pages	055	499	3	10		Z	PP	299						A young prince meets with his father's ghost, who alleges that his own brother, now married to his widow, murdered him. The prince devises a scheme to test the truth of the ghost's accusation, feigning wild madness while plotting a brutal revenge. But his apparent insanity soon begins to wreak havoc on innocent and guilty alike.	
