498	14485	OGG	599	14487						43|153	0563388609|0141805552	433|433	N|N	5|5
1290	14690	PP		14691						139|166|171	0552153621|0552153664|0007213263	366|566|366	N|N|N	5|5|5
1793	14816	NN	2000	14818						27|49|99|101|233	0563558601|0552146846|0752873113|0007133731|0001046861	299|333|566|299|366	N|N|N|N|N	10|10|5|5|5	||5
2296	14943	BB	1599	14947						52|91|105|120|134	0141805889|1405501197|0752861417|1855491346|1859984827	433|499|566|133|233	N|N|N|N|N	5|5|10|5|5
2799	15069	PP		15070						2|16|37|247|250|254|338	0563495421|1405501081|0563527048|0007141149|0552153346|9780575085527|9780140620931	433|466|599|366|499|399|299	N|N|N|N|N|Z|Z	5|5|5|5|5|10|10
3302	15195	OGG	599	15197						8|26|75|77|106|110|131|132|152|170|185|216|223|252|267	1855496755|0007201826|1840329181|0141801352|000719580X|0754053504|1856869741|0007162294|1904351840|140550028X|1855499614|055215170X|1846070473|9781849162883|Paperback 352 pages	299|466|499|166|466|3228|566|466|166|433|4547|499|1200|399|399	N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|5|5|10|5|5|5|5|10|10
3805	15321	PP		15321						2|30|31|37|38|39|42|51|92|94|103|126|127|138|139|144|167|203|207|210|217|220|247|254|286|315|338|340|342	0563495421|0140868283|188321937X|0563527048|0753110644|0752871994|0141804343|014180534X|0007195818|0140868380|0007207034|0140868437|0563528729|0753124122|0552153621|000720910X|1845590872|075286971X|0140865543|0140865551|0552152250|1840323345|0007141149|9780575085527|9780330452472|9781409102014|9780140620931|9780140620580|9780435233075	433|166|658|599|466|433|266|433|499|166|533|166|999|1140|366|433|2675|566|266|266|499|499|366|399|399|399|299|299|399	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z|Z|Z|Z	5|5|5|5|5|5|5|10|5|10|5|5|5|5|5|5|5|5|5|5|5|5|5|10|10|10|10|10|10
499	14485	PP		14488						48|62|89|126|158	0140868305|0563527595|0752861387|0140868437|0007158777	166|533|433|166|533	N|N|N|N|N	5|5|5|5|5
1291	14691	NN	2000	14692						1|11|95|112|198|294	0563525452|0273663801|0752856820|1856868176|0552153222|9780552154222	433|499|333|466|499|399	N|N|N|N|N|Z	5|5|5|5|5|10
1794	14816	OGG	599	14819						63|93|185|223|251	9626341513|1856959767|1855499614|1846070473|9781906694180	566|2647|4547|1200|166	N|N|N|N|Z	5|5|5|5|10
2297	14943	PP		14946						56|139|189|220|222|242	9626341505|0552153621|0141805625|1840323345|9626340800|1860154549	466|366|333|499|366|666	N|N|N|N|N|N	5|5|5|5|5|5
2800	15069	OGG	599	15070						3|9|23|43|66|71|73|87|93|96|98|122|136|182|238|243|298|329|332	1405500530|1405500549|0140866752|0563388609|0141802863|0552148415|0140868348|0140868364|1856959767|0007214146|0001046594|0007207069|0140866930|0001048791|0007141130|0001034162|9780141321318|9780140620528|9780340977088	499|499|266|433|266|366|166|166|2647|433|299|533|266|366|366|199|399|299|399	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z	5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|10|10|10
3303	15195	BB	1599	15196						10|20|22|28|69|80|88|120|150|156|205|208|230|277|328	1855494728|0141803304|1855494760|1901768384|1904605184|9626347651|0141805943|1855491346|1855496488|1840329319|014086041X|0552153249|0552152277|9780141328546|9780099511113	879|333|1079|333|533|307|366|133|3250|499|333|499|499|399|299	N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|5|5|5|5|5|5|5|10|10
3806	15321	OGG	599	15325						7|8|9|26|29|34|40|53|73|104|106|110|115|136|148|161|170|197|239|243|257|278|335	0563510196|1855496755|1405500549|0007201826|9626343427|0007206844|0563478187|0141805382|0140868348|000102468X|000719580X|0754053504|1856869202|0140866930|1904351832|0563504358|140550028X|1405053976|0552147206|0001034162|9781907410352|9780006514008|9780340993750	433|299|499|466|366|533|433|199|166|199|466|3228|499|266|166|433|433|666|366|199|399|399|399	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z	5|5|5|5|5|10|5|5|5|5|5|5|10|5|5|5|10|5|5|10|10|10|20	||||||||||||||||10
500	14485	NN	2000	14488						95|99|119|143|206|214|341	0752856820|0752873113|1855498472|0007213212|0552152226|0552153265|9780140620795	333|566|533|533|499|499|299	N|N|N|N|N|N|Z	5|5|5|5|5|5|10
1292	14691	OGG	599	14695						3|26|29|93|97	1405500530|0007201826|9626343427|1856959767|1594830371	499|466|366|2647|466	N|N|N|N|N	5|5|5|5|5
1795	14817	PP		14820						19|37|129|195|247|326	0552144266|0563527048|0007206569|0743504127|0007141149|9780141441672	333|599|499|396|366|399	N|N|N|N|N|Z	5|5|5|5|5|10
2298	14943	OGG	599	14943						262	9780330512862	399	Z	10
2801	15069	NN	2000	15070						27|74|78|99|101|109|112|146|218|219	0563558601|0001024671|0755329007|0752873113|0007133731|9626340576|1856868176|1840329300|0563526874|185549812X	299|199|499|566|299|466|466|333|366|666	N|N|N|N|N|N|N|N|N|N	5|5|5|5|5|5|5|10|5|5
501	14485	BB	1599	14487						114|225	0007206542|0552152269	499|499	N|N	5|5
3304	15195	PP		15197						16|19|31|38|82|92|102|125|129|137|166|167|222|242|254|259|279|286|316|319|333	1405501081|0552144266|188321937X|0753110644|1855499932|0007195818|1856959783|0141800925|0007206569|0007206585|0552153664|1845590872|9626340800|1860154549|9780575085527|ISBN|9780141328522|9780330452472|9780752883533|9780099534839|9780340993767	466|333|658|466|666|499|2097|166|499|533|566|2675|366|666|399|399|399|399|399|399|399	N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z|Z|Z|Z|Z	5|5|10|5|5|5|5|5|5|5|5|5|5|5|10|10|10|10|10|10|10
3807	15321	BB	1599	15323						28|52|65|90|114|157|163|175|177|180|187|191|212|213|237|249|272|291|310|318	1901768384|0141805889|9626343559|0007208022|0007206542|0141805560|0007158785|0754053121|0752873261|0001048783|0140866515|074350917X|0552152242|1844280810|0007103972|1560150475|9780007230204|9780552154321|9780141039237|9780099534846	333|433|999|466|499|433|666|2934|499|366|266|438|499|666|466|417|499|399|399|399	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z|Z	5|5|5|5|5|5|5|5|10|5|5|5|5|5|5|5|10|10|10|10
1293	14691	PP		14691						21|126|129|195|247	0563525428|0140868437|0007206569|0743504127|0007141149	533|166|499|396|366	N|N|N|N|N	5|5|5|5|5
1796	14817	BB	1599	14820						20|113|191|249|291	0141803304|0007207050|074350917X|1560150475|9780552154321	333|533|438|417|399	N|N|N|N|Z	5|5|5|5|10
2299	14944	OGG	599	14948						3|8|9|26|66|84|108|151|209|241|313	1405500530|1855496755|1405500549|0007201826|0141802863|1855496879|0007206534|9626342684|0552152234|1855499231|9780571228560	499|299|499|466|266|3750|499|466|499|4497|399	N|N|N|N|N|N|N|N|N|N|Z	5|5|5|5|5|5|5|5|5|5|10
2802	15069	BB	1599	15069						83|86|114|208|229|263|273|347	0141805935|0755329015|0007206542|0552153249|9626347430|9780330512862|9780141331867|9780261103252	366|599|499|499|233|399|399|799	N|N|N|N|N|Z|Z|Z	5|5|5|5|5|10|10|10
3305	15196	NN	2000	15196						1|27|35|49|54|79|81|109|133|140|143|164|214|215|218|232|235|320|324	0563525452|0563558601|0140868208|0552146846|0140868313|185686961X|0752873083|9626340576|0007206577|0007206593|0007213212|0552146536|0552153265|0140861491|0563526874|9626340819|055215072X|9780099534822|9780099511601	433|299|266|333|166|566|499|466|533|499|533|366|499|433|366|566|633|399|299	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|10|10
502	14486	PP		14486						37|160|250|275|326|333	0563527048|0007201028|0552153346|9780141328553|9780141441672|9780340993767	599|466|499|399|399|399	N|N|N|Z|Z|Z	5|5|5|10|10|10
3808	15322	OGG	599	15324						3|23|29|32|64|66|76|77|84|93|97|98|108|110|121|148|151|153|154|161|169|170|185|186|209|216|227|231|234|238|241|256|267|278|298|313|339	1405500530|0140866752|9626343427|055214424X|0752869493|0141802863|9626343575|0141801352|1855496879|1856959767|1594830371|0001046594|0007206534|0754053504|0141804483|1904351832|9626342684|0141805552|0753104296|0563504358|0007161344|140550028X|1855499614|0563407697|0552152234|055215170X|0563510099|0007141114|0007141122|0007141130|1855499231|9780753820254|Paperback 352 pages|9780006514008|9780141321318|9780571228560|9780140620955	499|266|366|333|566|266|2762|166|3750|2647|466|299|499|3228|433|166|466|433|1897|433|366|433|4547|366|499|499|433|299|299|366|4497|399|399|399|399|399|299	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z|Z|Z|Z	5|5|5|5|5|5|5|10|10|5|5|5|5|5|10|5|5|5|5|5|5|10|5|5|5|5|5|5|5|5|5|10|10|10|10|10|10
1294	14691	BB	1599	14694						28|86|157|175|177|237	1901768384|0755329015|0141805560|0754053121|0752873261|0007103972	333|599|433|2934|499|466	N|N|N|N|N|N	5|5|5|5|5|5
1797	14817	NN	2000	14818						35|44|47|79|99|118|119|280|297	0140868208|1740948912|1855494787|185686961X|0752873113|0007206550|1855498472|9780385608275|9780141315492	266|919|2499|566|566|499|533|1099|399	N|N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|5|10|10
2300	14944	NN	2000	14945						5|35|59|119|164|308|330|348	0001056107|0140868208|0141805390|1855498472|0552146536|9780747546290|9780140620153|9780007321919	366|266|266|533|366|399|299|399	N|N|N|N|N|Z|Z|Z	5|5|5|5|5|10|10|10
2803	15070	NN	2000	15072						12|24|35|201|233|271|288|297|322	0563525991|0955064007|0140868208|962634122X|0001046861|9780141331874|9780330473248|9780141315492|9780007119295	433|499|266|999|366|399|399|399|399	N|N|N|N|N|Z|Z|Z|Z	5|5|5|5|5|10|10|10|10
503	14486	NN	2000	14487						109|176	9626340576|0743501551	466|366	N|N	5|5
3306	15196	OGG	599	15198						3|23|32|53|64|73|97|110|121|136|148|173|182|200|234|266|289|298	1405500530|0140866752|055214424X|0141805382|0752869493|0140868348|1594830371|0754053504|0141804483|0140866930|1904351832|0752873253|0001048791|1871412005|0007141122|9781409103400|9780552153379|9780141321318	499|266|333|199|566|166|466|3228|433|266|166|433|366|199|299|399|399|399	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z	5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|10|10|10	||||||||||||||5
3809	15322	BB	1599	15324						4|6|10|22|46|50|67|70|80|85|86|88|124|130|134|163|165|172|174|180|193|202|205|211|225|226|230|240|248|253|263|273|282|296|303|337	0141805293|0007192614|1855494728|1855494760|075311934X|0563528087|9626347635|0752869507|9626347651|0743520718|0755329015|0141805943|0007214197|1899644571|1859984827|0007158785|0563510471|9626341203|0552153176|0001048783|1904605400|0141804637|014086041X|000715478X|0552152269|0140866604|0552152277|0712343253|0140866655|9780552149525|9780330512862|9780141331867|9780552997041|9780141312125|9780747595830|9780340993781	199|4950|879|1079|1597|533|299|433|307|308|599|366|499|350|233|666|499|666|499|366|366|433|333|466|499|266|499|531|266|399|399|399|499|399|499|399	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z|Z|Z|Z|Z	5|10|5|5|5|5|5|10|5|5|10|5|5|5|10|5|5|5|5|5|5|5|5|5|5|5|5|5|5|10|10|10|10|10|10|10
1295	14692	PP		14696						16|82|125|162|178	1405501081|1855499932|0141800925|9626346779|0552153184	466|666|166|307|499	N|N|N|N|N	5|5|5|5|5
1798	14817	OGG	599	14817						98|186|241|329|335	0001046594|0563407697|1855499231|9780140620528|9780340993750	299|366|4497|299|399	N|N|N|Z|Z	5|5|5|10|10
2301	14944	PP		14944						19|21|127|138|142|166|190|279|316|333	0552144266|0563525428|0563528729|0753124122|0141805536|0552153664|014180355X|9780141328522|9780752883533|9780340993767	333|533|999|1140|433|566|333|399|399|399	N|N|N|N|N|N|N|Z|Z|Z	5|5|5|5|5|5|5|10|10|10
2804	15070	PP		15074						17|42|82|125|138|142|144|158|162|167|171|189|222|246|342	1856563650|0141804343|1855499932|0141800925|0753124122|0141805536|000720910X|0007158777|9626346779|1845590872|0007213263|0141805625|9626340800|0563494360|9780435233075	299|266|666|166|1140|433|433|533|307|2675|366|333|366|433|399	N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z	5|5|5|5|5|5|5|5|5|5|5|5|5|5|10	||||||||||5
3307	15196	BB	1599	15199						20|36|67|70|130|157|175|188|202|226|229|272|273|303|318	0141803304|962634296X|9626347635|0752869507|1899644571|0141805560|0754053121|0563536985|0141804637|0140866604|9626347430|9780007230204|9780141331867|9780747595830|9780099534846	333|566|299|433|350|433|2934|533|433|266|233|499|399|499|399	N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z|Z	5|5|5|5|5|5|5|5|5|5|5|10|10|10|10
3810	15322	NN	2000	15326						5|12|13|24|27|45|54|58|59|74|78|81|95|100|117|119|141|143|155|164|168|181|183|218|232|233|235|265|281|290|294|299|343|349	0001056107|0563525991|0563558059|0955064007|0563558601|0007161123|0140868313|0141805897|0141805390|0001024671|0755329007|0752873083|0752856820|0007207026|0747582602|1855498472|0141806044|0007213212|0001055348|0552146536|0007154720|0563524758|1844560694|0563526874|9626340819|0001046861|055215072X|9781907410369|9781849162746|9780552154314|9780552154222|9780141317083|9780141190273|9780586217832	366|433|533|499|299|433|166|433|266|199|499|499|333|533|2750|533|433|533|2000|366|533|366|666|366|566|366|633|599|399|399|399|299|499|499	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z|Z|Z|Z|Z	5|5|5|5|5|5|10|5|10|5|5|5|10|5|5|5|5|5|5|10|5|5|5|5|5|5|5|10|10|10|10|10|10|10	5
504	14486	BB	1599	14490						157|177|187	0141805560|0752873261|0140866515	433|499|266	N|N|N	5|5|5
1296	14692	OGG	599	14695						43|68|98|104|106|131|136|153|159|169	0563388609|9626346108|0001046594|000102468X|000719580X|1856869741|0140866930|0141805552|1855494981|0007161344	433|333|299|199|466|566|266|433|879|366	N|N|N|N|N|N|N|N|N|N	5|5|5|5|5|5|5|5|5|5
1799	14818	NN	2000	14820						13|55|140|164|199|236|325	0563558059|0752860828|0007206593|0552146536|075312369X|1855499215|9780140620610	533|433|499|366|2475|3999|299	N|N|N|N|N|N|Z	5|5|5|5|5|5|10
2302	14944	BB	1599	14944						70|130|179|193|212|248|249	0752869507|1899644571|0001025368|1904605400|0552152242|0140866655|1560150475	433|350|299|366|499|266|417	N|N|N|N|N|N|N	5|5|5|5|5|5|5
2805	15070	OGG	599	15074						32|60|63|68|77|185|262|289|307	055214424X|0140868321|9626341513|9626346108|0141801352|1855499614|9780330512862|9780552153379|9780747532743	333|166|566|333|166|4547|399|399|399	N|N|N|N|N|N|Z|Z|Z	5|5|5|5|5|5|10|10|10
505	14486	OGG	599	14487						323	9780007119325	399	Z	10
3308	15196	PP		15196						33|37|38|39|48|56|89|92|102|103|127|138|142|144|160|162|203|207|220|224|285|306	1405047585|0563527048|0753110644|0752871994|0140868305|9626341505|0752861387|0007195818|1856959783|0007207034|0563528729|0753124122|0141805536|000720910X|0007201028|9626346779|075286971X|0140865543|1840323345|9626341823|9780091931506|9780747550990	433|599|466|433|166|466|433|499|2097|533|999|1140|433|433|466|307|566|266|499|466|699|399	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|5|5|5|10|5|5|5|10|5|5|5|5|10|5|10|10
3811	15322	PP		15326						14|16|17|30|31|38|39|41|48|62|82|127|137|144|158|160|166|178|190|194|203|204|210|222|242|250|285|306	0754071162|1405501081|1856563650|0140868283|188321937X|0753110644|0752871994|0007161115|0140868305|0563527595|1855499932|0563528729|0007206585|000720910X|0007158777|0007201028|0552153664|0552153184|014180355X|0141805633|075286971X|0563525320|0140865551|9626340800|1860154549|0552153346|9780091931506|9780747550990	366|466|299|166|658|466|433|366|166|533|666|999|533|433|533|466|566|499|333|199|566|433|266|366|666|499|699|399	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z	5|5|10|5|5|5|5|5|5|10|5|5|10|5|5|5|5|10|5|5|5|15|5|5|5|5|10|10
1297	14692	BB	1599	14693						50|65|212|229|295	0563528087|9626343559|0552152242|9626347430|9780007315826	533|999|499|233|699	N|N|N|N|Z	5|5|5|5|10
1800	14818	PP		14819						38|62|92|242|250	0753110644|0563527595|0007195818|1860154549|0552153346	466|533|499|666|499	N|N|N|N|N	5|5|5|5|5
2303	14945	PP		14948						2|94|129|207|221|338	0563495421|0140868380|0007206569|0140865543|0754054233|9780140620931	433|166|499|266|2699|299	N|N|N|N|N|Z	5|5|5|5|5|10	||||5
2806	15070	BB	1599	15071						46|124|205|225|226|264|337	075311934X|0007214197|014086041X|0552152269|0140866604|9780330512855|9780340993781	1597|499|333|499|266|399|399	N|N|N|N|N|Z|Z	5|5|5|5|5|10|10
3309	15197	PP		15198						2|21|31|42|51|94|137|158|167|178|189|190|204|210|221|326	0563495421|0563525428|188321937X|0141804343|014180534X|0140868380|0007206585|0007158777|1845590872|0552153184|0141805625|014180355X|0563525320|0140865551|0754054233|9780141441672	433|533|658|266|433|166|533|533|2675|499|333|333|433|266|2699|399	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z	5|5|5|10|5|5|5|5|5|5|5|5|5|5|5|10
3812	15323	NN	2000	15324						5|13|35|47|79|100|111|112|116|123|133|141|147|149|168|176|183|196|206|214|215|219|244|269|284|288|294|300|308|311|325|336|344	0001056107|0563558059|0140868208|1855494787|185686961X|0007207026|0007214170|1856868176|0747582599|1856563820|0007206577|0141806044|0563504838|0141806052|0007154720|0743501551|1844560694|0752869728|0552152226|0552153265|0140861491|185549812X|0563526424|9780575089327|9780340734872|9780330473248|9780552154222|9781405249539|9780747546290|9780571239481|9780140620610|9780340993774|9780141182636	366|533|266|2499|566|533|499|466|3250|166|533|433|599|333|533|366|666|499|499|499|433|666|533|799|399|399|399|299|399|399|299|399|399	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z|Z|Z|Z|Z|Z|Z|Z	10|10|5|5|5|5|5|5|5|10|5|5|5|5|5|5|5|5|5|10|5|5|5|10|10|10|10|10|10|10|10|10|10
506	14487	NN	2000	14487						27|54	0563558601|0140868313	299|166	N|N	5|5
1298	14692	NN	2000	14695						55|176|183|215	0752860828|0743501551|1844560694|0140861491	433|366|666|433	N|N|N|N	5|5|5|5
1801	14818	OGG	599	14819						43|60|75|104|131|228|231	0563388609|0140868321|1840329181|000102468X|1856869741|1873859848|0007141114	433|166|499|199|566|266|299	N|N|N|N|N|N|N	5|5|5|5|5|5|5
2304	14945	BB	1599	14947						10|187|205|226|237	1855494728|0140866515|014086041X|0140866604|0007103972	879|266|333|266|466	N|N|N|N|N	5|5|5|5|5
2807	15071	PP		15074						2|31|89|195|210|220|222|270|286	0563495421|188321937X|0752861387|0743504127|0140865551|1840323345|9626340800|9781409121817|9780330452472	433|658|433|396|266|499|366|399|399	N|N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|5|10|10
3310	15197	BB	1599	15201						4|105|120|134|163|177|212|213|230|240|248|312|331|346|347|350	0141805293|0752861417|1855491346|1859984827|0007158785|0752873261|0552152242|1844280810|0552152277|0712343253|0140866655|9780571228577|9780140620832|9780261102736|9780261103252|9780007229420	199|566|133|233|666|499|499|666|499|531|266|399|299|399|799|499	N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z|Z|Z	5|5|5|5|5|5|5|10|10|5|5|10|10|10|10|10
3813	15323	PP		15325						16|19|21|33|38|48|56|57|62|92|94|102|103|125|139|142|167|184|189|194|204|210|217|220|221|224|250|268|275|316|340	1405501081|0552144266|0563525428|1405047585|0753110644|0140868305|9626341505|1405052708|0563527595|0007195818|0140868380|1856959783|0007207034|0141800925|0552153621|0141805536|1845590872|0007159846|0141805625|0141805633|0563525320|0140865551|0552152250|1840323345|0754054233|9626341823|0552153346|9780752875873|9780141328553|9780752883533|9780140620580	466|333|533|433|466|166|466|433|533|499|166|2097|533|166|366|433|2675|433|333|199|433|266|499|499|2699|466|499|999|399|399|299	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z|Z	5|5|5|5|5|10|5|5|5|10|5|5|5|5|5|5|5|5|10|5|5|5|5|5|5|5|5|10|10|10|10	|||||10
507	14487	PP		14488						51|166|190|246	014180534X|0552153664|014180355X|0563494360	433|566|333|433	N|N|N|N	5|5|5|5
1299	14693	NN	2000	14696						5|155|206|271	0001056107|0001055348|0552152226|9780141331874	366|2000|499|399	N|N|N|Z	5|5|5|10
1802	14818	BB	1599	14818						86|172|208	0755329015|9626341203|0552153249	599|666|499	N|N|N	5|5|5
2305	14945	NN	2000	14945						15|54|107|293|299	0141805323|0140868313|0752861425|9780552154208|9780141317083	433|166|566|399|299	N|N|N|Z|Z	5|5|5|10|10
2808	15071	OGG	599	15073						3|8|18|84|108|128|131|186|228|252|266	1405500530|1855496755|1904605109|1855496879|0007206534|0007207077|1856869741|0563407697|1873859848|9781849162883|9781409103400	499|299|366|3750|499|2250|566|366|266|399|399	N|N|N|N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|5|5|5|10|10
3311	15197	OGG	599	15201						9|18|29|71|75|93|96|104|128|161|209|228|234|241|243|332|335|339	1405500549|1904605109|9626343427|0552148415|1840329181|1856959767|0007214146|000102468X|0007207077|0563504358|0552152234|1873859848|0007141122|1855499231|0001034162|9780340977088|9780340993750|9780140620955	499|366|366|366|499|2647|433|199|2250|433|499|266|299|4497|199|399|399|299	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z	5|5|5|5|5|5|5|5|5|5|5|5|10|5|5|10|10|10
3814	15323	OGG	599	15325						18|23|29|32|34|40|60|75|76|87|96|98|115|122|128|131|132|148|152|153|154|169|173|182|197|200|223|227|228|243|251|262|266|332	1904605109|0140866752|9626343427|055214424X|0007206844|0563478187|0140868321|1840329181|9626343575|0140868364|0007214146|0001046594|1856869202|0007207069|0007207077|1856869741|0007162294|1904351832|1904351840|0141805552|0753104296|0007161344|0752873253|0001048791|1405053976|1871412005|1846070473|0563510099|1873859848|0001034162|9781906694180|9780330512862|9781409103400|9780340977088	366|266|366|333|533|433|166|499|2762|166|433|299|499|533|2250|566|466|166|166|433|1897|366|433|366|666|199|1200|433|266|199|166|399|399|399	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z|Z	5|5|5|5|5|10|15|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|10|10|10|10
508	14487	BB	1599	14490						174	0552153176	499	N	5
1300	14693	PP		14697						14|139|220|268|275	0754071162|0552153621|1840323345|9780752875873|9780141328553	366|366|499|999|399	N|N|N|Z|Z	5|5|5|10|10
1803	14819	BB	1599	14820						52|91|105|156|304	0141805889|1405501197|0752861417|1840329319|9780747561071	433|499|566|499|399	N|N|N|N|Z	5|5|5|5|10
2306	14945	OGG	599	14947						76|87|93|135|173|227|231	9626343575|0140868364|1856959767|1856563839|0752873253|0563510099|0007141114	2762|166|2647|299|433|433|299	N|N|N|N|N|N|N	5|5|5|5|5|5|5
2809	15071	BB	1599	15073						10|28|90|114|130|134|156|179|187|237|253	1855494728|1901768384|0007208022|0007206542|1899644571|1859984827|1840329319|0001025368|0140866515|0007103972|9780552149525	879|333|466|499|350|233|499|299|266|466|399	N|N|N|N|N|N|N|N|N|N|Z	5|5|5|5|10|5|5|5|5|5|10
509	14487	OGG	599	14487						185|197|231|258|332	1855499614|1405053976|0007141114|9781905654734|9780340977088	4547|666|299|499|399	N|N|N|Z|Z	5|5|5|10|10
3312	15197	NN	2000	15197						15|55|72|74|101|107|112|116|117|118|123|146|155|164|201|214|260|281|283|288|294|321	0141805323|0752860828|9626346116|0001024671|0007133731|0752861425|1856868176|0747582599|0747582602|0007206550|1856563820|1840329300|0001055348|0552146536|962634122X|0552153265|9781904233657|9781849162746|9780340896983|9780330473248|9780552154222|9780007119318	433|433|299|199|299|566|466|3250|2750|499|166|333|2000|366|999|499|399|399|399|399|399|399	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z|Z|Z|Z	5|5|5|5|5|5|5|5|5|5|5|5|10|5|5|5|10|10|10|10|10|10	|||||||||5
3815	15323	BB	1599	15323						20|25|28|36|50|61|69|83|105|113|120|130|134|150|163|165|187|188|208|211|212|229|230|237|248|249|276|277|301|312|328|350	0141803304|0001050478|1901768384|962634296X|0563528087|0141805900|1904605184|0141805935|0752861417|0007207050|1855491346|1899644571|1859984827|1855496488|0007158785|0563510471|0140866515|0563536985|0552153249|000715478X|0552152242|9626347430|0552152277|0007103972|0140866655|1560150475|9781847394644|9780141328546|9781405249546|9780571228577|9780099511113|9780007229420	333|366|333|566|533|366|533|366|566|533|133|350|233|3250|666|499|266|533|499|466|499|233|499|466|266|417|399|399|399|399|299|499	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z|Z|Z|Z|Z	5|5|10|5|5|5|5|10|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|10|10|10|10|10|10
1301	14693	OGG	599	14696						64|128|209|243|252	0752869493|0007207077|0552152234|0001034162|9781849162883	566|2250|499|199|399	N|N|N|N|Z	5|5|5|5|10
1804	14819	OGG	599	14823						75	1840329181	499	N	5
2307	14946	BB	1599	14947						6|10|46|50|61|65|67|70|85|157|165|175|229|230|248	0007192614|1855494728|075311934X|0563528087|0141805900|9626343559|9626347635|0752869507|0743520718|0141805560|0563510471|0754053121|9626347430|0552152277|0140866655	4950|879|1597|533|366|999|299|433|308|433|499|2934|233|499|266	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N	5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
2810	15071	NN	2000	15073						13|95|107|116|133|140|145|147|192|198|215|321	0563558059|0752856820|0752861425|0747582599|0007206577|0007206593|0007120575|0563504838|0552153206|0552153222|0140861491|9780007119318	533|333|566|3250|533|499|666|599|499|499|433|399	N|N|N|N|N|N|N|N|N|N|N|Z	5|5|5|5|5|5|5|5|5|5|5|10
3313	15198	OGG	599	15198						3|40|43|66|115|121|122|151|153|159|173|209|227|231|245|262|334	1405500530|0563478187|0563388609|0141802863|1856869202|0141804483|0007207069|9626342684|0141805552|1855494981|0752873253|0552152234|0563510099|0007141114|0141805749|9780330512862|9780340993743	499|433|433|266|499|433|533|466|433|879|433|499|433|299|433|399|399	N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Z|Z	5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|10|10
